Run,Seed,Generation,InterIsland Diversity,Global Diversity,Migrants,Epoch Size,Best Score So Far,Avg Global Fitness,Island0,Island1,Island2,Island3,Island4
3,3360,450,18.84687,2.67608,2,100,0.0035031,9.6125E-11,3.1802E-11,8.9967E-14,2.6546E-12,8.6157E-16,4.4608E-10
3,3360,600,19.30632,2.96406,2,100,0.0035031,1.0268E-7,3.4509E-16,4.8556E-7,6.6692E-22,2.779E-8,4.2567E-11
3,3360,750,17.67398,2.82875,2,100,0.0035031,2.8782E-7,1.3232E-13,2.7525E-10,4.2066E-12,1.4388E-6,4.1192E-16
3,3360,900,20.00976,2.99267,2,100,0.0035031,3.6287E-8,3.2326E-13,4.2196E-9,9.468E-8,8.2533E-8,5.8856E-13
3,3360,1050,19.89512,3.08363,2,100,0.0035031,2.6029E-10,3.78E-10,6.4514E-11,7.4523E-10,1.6891E-13,1.1355E-10
3,3360,1200,30.21216,3.26346,2,100,0.0044343,1.5097E-10,7.8147E-13,7.5009E-10,3.9618E-12,1.0096E-16,3.1884E-17
3,3360,1350,21.24151,2.98281,2,100,0.0044343,5.5011E-8,2.7505E-7,3.9364E-17,2.8769E-18,1.7806E-14,3.6556E-13
3,3360,1500,17.23148,2.81692,2,100,0.0044343,1.1201E-8,1.1426E-14,5.625E-9,9.0874E-15,4.2404E-13,5.0381E-8
3,3360,1650,17.90617,2.80233,2,100,0.0811,4.2915E-5,4.1096E-8,5.1023E-10,6.1744E-8,1.2632E-14,2.1447E-4
3,3360,1800,18.8656,2.64618,3,100,0.87832,0.0222,7.2344E-13,1.1237E-11,2.5306E-15,1.3795E-15,0.11098
3,3360,1950,11.4407,2.22875,3,100,1.60792,0.22926,0.64594,9.7881E-4,3.2735E-14,2.1676E-14,0.49938
3,3360,2100,12.38736,2.05483,3,100,2.77806,0.71465,2.20662,0.03375,0.02616,9.6885E-13,1.30671
