Run,Seed,Generation,InterIsland Diversity,Global Diversity,Migrants,Epoch Size,Best Score So Far,Avg Global Fitness,Island0,Island1,Island2,Island3,Island4
2,8751,4350,16.31432,1.80552,2,58,0.40812,1.2408E-6,5.8332E-6,5.5172E-11,2.7238E-7,9.8127E-8,3.4403E-11
2,8751,4500,17.83293,2.12069,2,57,0.40812,1.1024E-4,4.7235E-16,7.1148E-13,1.3295E-4,4.1823E-4,1.2526E-8
2,8751,4650,13.65604,1.77483,2,56,3.7064,0.41477,4.1307E-9,1.0115E-10,1.54672,0.50593,0.02118
2,8751,4800,10.59908,1.91761,2,55,6.37643,2.50067,5.5831E-16,1.3292E-11,4.77044,3.89368,3.83925
2,8751,4950,6.20295,1.01743,2,54,8.28467,5.42438,6.11809,3.6088E-8,7.79904,7.47347,5.73129
2,8751,5100,6.24952,0.65657,2,53,8.70226,6.05241,6.1367,0.25526,8.15766,7.92914,7.7833
2,8751,5250,5.96548,0.0098942,2,52,8.73657,7.21032,6.29297,6.38972,7.90859,7.62596,7.83433
2,8751,5400,3.26519,0.0080888,2,51,8.73657,7.46435,7.72231,6.15281,7.66536,7.94594,7.83533
2,8751,5550,1.24631,3.0359E-4,2,50,8.73657,7.96647,7.91632,7.95283,7.97526,8.01966,7.96829
2,8751,5700,1.21738,2.5452E-4,2,49,8.79595,7.91919,7.83984,7.80367,7.86465,8.01943,8.06838
2,8751,5850,1.19781,3.6958E-4,2,48,8.79595,7.96395,7.9656,8.02138,7.82829,8.03466,7.96982
2,8751,6000,1.18484,5.5137E-4,2,47,8.79595,7.87651,7.90336,7.69696,8.11923,7.84874,7.81427
2,8751,6150,1.18619,5.0301E-4,2,46,8.79595,8.00401,8.00731,8.07248,8.02203,7.8731,8.04513
2,8751,6300,1.17657,6.0579E-4,2,46,8.79595,7.96517,8.09193,8.12525,8.02582,7.78565,7.7972
2,8751,6450,1.15119,8.3427E-4,2,45,8.79595,7.92485,7.9304,8.24141,7.74076,7.82717,7.88452
2,8751,6600,1.14304,8.5922E-4,2,44,8.79595,7.86239,7.86165,7.9134,8.00005,7.91297,7.62386
2,8751,6750,1.14078,9.9649E-4,2,43,8.79595,7.87648,7.72265,8.02279,8.05669,7.63539,7.94488
2,8751,6900,1.14953,0.00116,2,42,8.79595,8.01535,8.07241,7.97055,8.12861,8.02487,7.88031
2,8751,7050,1.14768,0.001175,2,41,8.79595,7.9116,7.82854,7.93993,8.05472,7.88924,7.84557
2,8751,7200,1.13513,8.8265E-4,2,41,8.79595,8.04477,8.15557,8.17131,7.88921,7.9212,8.08655
2,8751,7350,1.13131,7.8782E-4,2,40,8.79595,7.97346,7.99494,7.96483,7.76601,8.08015,8.06136
2,8751,7500,1.12357,8.6853E-4,2,39,8.79595,7.93307,7.92752,7.85292,7.96756,8.09703,7.82032
2,8751,7650,1.10702,9.2753E-4,2,38,8.79595,7.94718,8.01162,7.89764,7.95783,8.02748,7.84131
2,8751,7800,1.11664,9.062E-4,2,38,8.79595,7.91964,7.87754,8.20264,7.81118,7.63575,8.07108
2,8751,7950,1.10613,9.0047E-4,2,37,8.79595,8.0189,8.02913,8.01624,7.94097,8.03671,8.07143
2,8751,8100,1.10929,9.5561E-4,2,36,8.79595,7.93584,8.03483,7.98237,7.76614,7.86995,8.02591
2,8751,8250,1.11092,9.8263E-4,2,36,8.79595,7.94684,8.12642,8.01217,7.93298,7.97717,7.68544
2,8751,8400,1.10699,7.6759E-4,2,35,8.79595,7.83357,7.57536,7.86759,8.01911,7.92338,7.78243
2,8751,8550,1.15816,6.1763E-4,2,34,8.79595,7.96284,7.88409,7.99947,8.06306,7.95227,7.91531
2,8751,8700,1.14066,7.1589E-4,2,34,8.79595,7.88347,7.97831,7.66925,7.89018,8.06726,7.81232
2,8751,8850,1.13388,7.7443E-4,2,33,8.79595,7.89399,8.08414,7.86386,7.80107,7.89195,7.82894
2,8751,9000,1.12922,8.9137E-4,2,32,8.79595,7.90492,7.95754,7.85434,7.85667,8.02487,7.83121
