Run,Seed,Generation,InterIsland Diversity,Global Diversity,Migrants,Epoch Size,Best Score So Far,Avg Global Fitness,Island0,Island1,Island2,Island3,Island4
1,4697,12900,8.31019,3.2998E-4,5,100,4.23335,3.55271,3.50301,3.56113,3.51254,3.711,3.47586
1,4697,13050,8.78396,2.9105E-4,5,100,4.23335,3.4787,3.52812,3.4208,3.54582,3.50928,3.38947
1,4697,13200,10.79279,3.9669E-4,5,100,4.23335,3.50453,3.47242,3.55207,3.47178,3.39845,3.62792
1,4697,13350,8.13651,4.2539E-4,5,100,4.23335,3.42578,3.45176,3.31907,3.45162,3.39272,3.51372
1,4697,13500,8.24702,3.3127E-4,5,100,4.23335,3.46617,3.42812,3.42398,3.58727,3.4884,3.4031
1,4697,13650,7.89691,4.742E-4,5,100,4.23335,3.35891,3.26547,3.48142,3.25532,3.53695,3.25537
1,4697,13800,7.88237,4.6704E-4,5,100,4.23335,3.48193,3.43876,3.52879,3.43445,3.45215,3.55548
1,4697,13950,8.18488,4.1451E-4,5,100,4.23335,3.50549,3.4606,3.48284,3.48746,3.68425,3.41229
1,4697,14100,7.50713,3.99E-4,5,100,4.23335,3.38157,3.17508,3.47115,3.43624,3.38372,3.44165
1,4697,14250,6.4309,4.0047E-4,5,100,4.23335,3.42386,3.56631,3.33219,3.47606,3.27496,3.4698
1,4697,14400,5.85434,5.4527E-4,5,100,4.23335,3.36908,3.29804,3.31567,3.43245,3.37937,3.41988
1,4697,14550,6.3626,5.1412E-4,5,100,4.23335,3.46121,3.51567,3.58158,3.62577,3.13014,3.45291
1,4697,14700,8.53072,4.1337E-4,5,100,4.23335,3.40592,3.52718,3.54467,3.41074,3.1569,3.39011
1,4697,14850,9.10904,3.4705E-4,5,100,4.23335,3.55413,3.67989,3.6219,3.6048,3.53598,3.32809
1,4697,15000,7.53194,4.3096E-4,5,100,4.23335,3.48589,3.38347,3.63468,3.36041,3.53661,3.51426
1,4697,15150,11.03706,3.7731E-4,5,100,4.23335,3.48928,3.58195,3.49544,3.55098,3.33667,3.48135
1,4697,15300,9.77085,2.8617E-4,5,100,4.23335,3.50276,3.54555,3.47237,3.5832,3.42553,3.48714
2,4224,150,26.91434,2.95284,5,100,3.3244E-4,4.9556E-13,1.5032E-17,8.9938E-15,1.4104E-13,2.3276E-12,1.9498E-16
2,4224,300,26.58125,2.98298,5,100,3.3244E-4,9.6891E-8,8.0684E-17,3.0618E-16,3.7502E-12,4.6634E-7,1.8111E-8
2,4224,450,24.13865,2.75629,5,100,3.3244E-4,1.2117E-8,2.914E-9,5.7673E-8,8.2819E-19,1.116E-14,3.2247E-15
2,4224,600,26.02614,3.00022,5,100,0.0033197,4.8279E-10,2.4065E-18,6.0253E-16,2.4092E-9,4.7666E-12,1.249E-14
2,4224,750,23.31823,2.49103,5,100,0.0033197,1.1426E-9,3.7802E-9,1.0935E-13,3.5694E-11,3.4411E-10,1.5531E-9
2,4224,900,26.85453,2.51373,5,100,0.013219,1.8434E-9,7.3875E-13,3.405E-12,2.0848E-11,8.0844E-9,1.1076E-9
2,4224,1050,20.48238,2.24153,5,100,0.013219,6.1226E-9,2.7723E-10,1.9744E-11,3.0125E-8,1.9054E-10,4.0355E-13
2,4224,1200,21.78405,2.37464,5,100,0.013219,2.1369E-7,3.2093E-18,1.333E-10,1.4163E-15,2.9836E-17,1.0683E-6
2,4224,1350,15.01577,2.40155,5,100,0.013219,1.7732E-11,8.2266E-11,7.6638E-13,4.7216E-12,2.8175E-17,9.0885E-13
2,4224,1500,18.07255,2.29539,5,100,0.013219,2.9071E-10,9.1271E-18,3.7198E-13,1.451E-9,2.3231E-14,2.1637E-12
2,4224,1650,17.58893,2.1916,5,100,0.013219,1.3041E-10,2.9802E-10,2.808E-13,3.5375E-10,4.4177E-18,1.372E-15
2,4224,1800,14.85839,2.12366,5,100,0.013219,1.1677E-8,5.3739E-8,8.8222E-13,1.0555E-12,1.5296E-14,4.6449E-9
2,4224,1950,23.85387,2.30806,5,100,0.013219,3.1748E-10,2.7599E-14,1.1255E-9,6.1536E-14,2.3558E-15,4.6184E-10
2,4224,2100,24.98255,2.41371,5,100,0.013219,1.6256E-11,7.4275E-11,3.5153E-12,3.4904E-12,1.8863E-15,4.9827E-20
2,4224,2250,16.30314,2.23976,5,100,0.013219,1.5042E-10,7.427E-15,7.5206E-10,2.0129E-16,3.0883E-14,2.4071E-16
2,4224,2400,15.43355,2.01222,5,100,2.01909,0.06707,3.6301E-8,0.18717,0.14816,1.9389E-15,1.792E-8
2,4224,2550,6.51817,1.12044,5,100,5.65716,2.92293,1.0256E-11,3.76109,4.5804,4.25553,2.01765
2,4224,2700,0.02549,0.0020405,5,100,6.71196,5.91751,5.47673,5.77556,5.88276,6.17438,6.2781
2,4224,2850,0.0099491,7.9702E-4,5,100,6.94614,6.13959,6.20228,6.20034,6.17158,6.05108,6.07265
2,4224,3000,0.0088407,7.1115E-4,5,100,6.94614,6.04653,6.13399,6.3051,5.87125,5.85728,6.06504
2,4224,3150,0.0065864,6.2897E-4,5,100,6.94614,6.09852,5.80368,6.25013,5.91026,6.18505,6.34347
2,4224,3300,0.0068389,5.536E-4,5,100,6.94614,6.12319,6.0971,5.79464,6.46306,6.04782,6.21332
2,4224,3450,0.0041045,4.3684E-4,5,100,6.94614,6.16172,6.11318,6.11836,6.01295,6.22286,6.34126
2,4224,3600,0.0076419,6.0799E-4,5,100,6.94614,6.06972,6.22886,5.92526,5.73273,6.51051,5.95122
2,4224,3750,0.0089748,7.1868E-4,5,100,7.0312,6.21996,6.35029,6.17698,6.09347,6.1639,6.31515
2,4224,3900,0.0092241,7.4797E-4,5,100,7.0312,6.16949,5.9645,6.18954,6.1928,6.02142,6.47917
2,4224,4050,0.0071021,6.6842E-4,5,100,7.0312,6.17777,6.16433,6.14445,6.15416,6.20434,6.22156
2,4224,4200,0.0077273,6.1843E-4,5,100,7.0312,6.08248,5.92857,6.32174,5.93207,6.01128,6.21874
2,4224,4350,0.0045,4.0139E-4,5,100,7.0312,6.29594,6.43062,6.33716,6.14613,6.36161,6.20419
2,4224,4500,0.0051917,4.9148E-4,5,100,7.0312,6.17801,6.16051,6.14736,6.15559,6.11634,6.31027
2,4224,4650,0.0051976,5.6706E-4,5,100,7.0312,6.25964,6.2269,5.83801,6.52547,6.38717,6.32064
2,4224,4800,0.0037887,3.4823E-4,5,100,7.04095,6.1211,5.9407,6.20063,6.0633,6.1816,6.21928
2,4224,4950,0.0054153,4.3328E-4,5,100,7.04095,6.23118,6.31797,6.37032,5.89718,6.27418,6.29623
2,4224,5100,0.0031229,3.9776E-4,5,100,7.04095,6.10842,6.128,6.23494,5.9533,6.17395,6.05191
2,4224,5250,0.005831,5.2368E-4,5,100,7.14427,6.10921,6.10615,5.93933,6.25703,5.90128,6.34224
2,4224,5400,0.0055776,5.3705E-4,5,100,7.14427,6.19439,5.90547,6.24029,6.30662,6.30768,6.21188
2,4224,5550,0.0028925,3.4158E-4,5,100,7.14427,6.17032,5.7796,6.41311,6.2891,6.1821,6.18771
2,4224,5700,0.0063233,5.0613E-4,5,100,7.14427,6.1632,6.02076,6.02716,5.99272,6.4652,6.31016
2,4224,5850,0.0052774,4.8105E-4,5,100,7.14427,6.18273,5.87951,6.21978,6.30261,6.31412,6.19765
2,4224,6000,0.0045918,4.3204E-4,5,100,7.14427,6.08617,6.17416,5.50985,6.03061,6.38254,6.3337
2,4224,6150,0.003114,4.4846E-4,5,100,7.14427,6.15283,6.28561,5.75539,6.02149,6.37422,6.32743
2,4224,6300,0.003422,3.6282E-4,5,100,7.14427,6.19931,6.2963,6.28493,6.3747,5.83719,6.20345
2,4224,6450,0.0023964,3.0425E-4,5,100,7.14427,6.24738,6.11043,6.49425,6.51574,6.20222,5.91425
2,4224,6600,0.0021767,3.1169E-4,5,100,7.14427,6.29409,6.26162,6.30102,6.30501,6.28658,6.31622
2,4224,6750,0.0031425,3.2882E-4,5,100,7.14427,6.26952,6.00154,6.40615,6.22981,6.25402,6.45605
2,4224,6900,0.0063272,5.4275E-4,5,100,7.14427,6.16697,6.13851,5.88744,6.10733,6.30999,6.39158
2,4224,7050,0.0047787,3.7991E-4,5,100,7.14427,6.27148,6.12076,6.20043,6.1129,6.47329,6.45003
2,4224,7200,0.0052611,4.4803E-4,5,100,7.14946,6.28683,6.43351,6.4689,6.15177,6.26956,6.11041
2,4224,7350,0.0039593,4.4451E-4,5,100,7.18539,6.39643,6.65764,6.34164,6.32478,6.31062,6.34747
2,4224,7500,0.0020595,3.0292E-4,5,100,7.19458,6.33431,6.42526,6.41132,6.43716,6.44405,5.95378
2,4224,7650,0.0025879,3.3101E-4,5,100,7.33279,6.21865,6.41884,6.5166,6.23757,5.86708,6.05315
2,4224,7800,0.0043335,3.7132E-4,5,100,7.33279,6.3327,6.11893,6.32894,6.48093,6.16201,6.57269
2,4224,7950,0.0044887,4.2435E-4,5,100,7.33279,6.43037,6.41953,6.2325,6.60933,6.42622,6.46429
2,4224,8100,0.0068991,5.9444E-4,5,100,7.33279,6.40013,6.53935,6.3169,6.29705,6.5393,6.30806
2,4224,8250,0.0020113,2.9713E-4,5,100,7.33279,6.33119,6.49927,6.27882,6.4368,6.23427,6.2068
2,4224,8400,0.0026902,3.3942E-4,5,100,7.33279,6.32869,6.28867,6.48263,6.12154,6.41323,6.33739
2,4224,8550,0.003656,3.7841E-4,5,100,7.33279,6.16428,6.07262,6.39085,6.05577,6.1083,6.19385
2,4224,8700,0.0016959,2.9737E-4,5,100,7.33279,6.35947,6.29061,6.44086,6.66859,6.09248,6.30484
2,4224,8850,0.0030674,3.3459E-4,5,100,7.33279,6.40665,6.23667,6.70109,6.24729,6.3708,6.4774
2,4224,9000,0.0042206,3.8542E-4,5,100,7.33279,6.29628,6.18849,6.51102,6.45554,6.0917,6.23466
2,4224,9150,0.0034916,3.7308E-4,5,100,7.33279,6.23029,5.95034,6.46859,6.25619,6.30386,6.17249
2,4224,9300,0.003966,3.4658E-4,5,100,7.33279,6.45866,6.35815,6.67186,6.30203,6.49237,6.46889
2,4224,9450,0.0045533,4.047E-4,5,100,7.33279,6.39215,6.1962,6.40145,6.31702,6.54162,6.50443
