Run,Seed,Generation,InterIsland Diversity,Global Diversity,Migrants,Epoch Size,Best Score So Far,Avg Global Fitness,Island0,Island1,Island2,Island3,Island4
3,8728,300,27.64794,2.95,0,1,0.0058629,7.015E-13,1.4492E-14,8.8801E-15,2.8545E-12,6.2927E-13,3.1704E-16
3,8728,450,30.93038,3.1438,0,1,0.0058629,7.0695E-10,4.6143E-17,2.8321E-17,8.3681E-11,3.4511E-9,6.1847E-18
3,8728,600,24.94431,2.97922,0,1,0.0058629,3.4226E-12,5.5082E-13,3.0706E-16,5.9943E-14,2.6151E-12,1.3887E-11
3,8728,750,19.668,2.9176,0,1,0.0058629,3.9212E-9,3.2856E-11,1.4843E-8,1.9285E-12,2.1078E-12,4.7256E-9
3,8728,900,27.71294,3.25213,0,1,0.0058629,1.7423E-10,3.1389E-13,8.6921E-11,1.7006E-10,6.1386E-10,6.4921E-15
3,8728,1050,19.57883,3.0113,0,1,0.0085987,3.0892E-10,7.2282E-11,5.146E-10,3.8726E-17,1.3263E-13,9.5759E-10
3,8728,1200,24.33259,3.12074,0,1,0.0085987,3.3571E-11,1.6785E-10,1.1063E-19,6.8442E-16,3.0953E-18,5.0891E-16
3,8728,1350,19.85916,2.99047,0,1,0.0085987,3.9264E-11,3.1529E-14,1.7196E-10,1.3208E-18,2.4182E-11,1.4684E-13
3,8728,1500,21.8532,2.76193,0,1,0.0085987,4.6854E-12,1.0151E-11,1.0462E-11,2.1622E-12,1.0359E-16,6.5138E-13
3,8728,1650,21.49876,2.69695,0,1,0.0085987,1.7279E-9,3.6329E-13,2.2748E-12,8.5999E-9,2.2648E-19,3.6866E-11
3,8728,1800,24.22615,2.92681,0,1,0.0085987,3.6312E-9,1.8116E-8,2.8123E-17,7.586E-16,3.197E-13,3.9613E-11
3,8728,1950,21.91322,2.8226,0,1,0.0238,3.6882E-11,1.5736E-12,1.7279E-13,1.0886E-14,1.3861E-10,4.4045E-11
