Run,Seed,Generation,InterIsland Diversity,Global Diversity,Migrants,Epoch Size,Best Score So Far,Avg Global Fitness,Island0,Island1,Island2,Island3,Island4
2,1292,9450,0.0019656,3.6018E-4,7,31,7.16726,6.30639,6.106,6.3979,6.35469,6.26625,6.4071
2,1292,9600,0.0012432,3.1941E-4,7,30,7.23325,6.41456,6.37765,6.47073,6.61363,6.36752,6.24326
2,1292,9750,0.0015822,3.3857E-4,7,30,7.23325,6.55398,6.42238,6.61595,6.58481,6.4949,6.65188
2,1292,9900,0.0031086,4.6615E-4,7,29,7.4872,6.67567,7.05467,6.81318,6.51604,6.38427,6.6102
2,1292,10050,0.0030934,5.2161E-4,7,28,8.29262,7.49214,7.81605,7.31398,7.02356,7.67048,7.63661
2,1292,10200,0.0018578,3.3128E-4,7,28,8.75086,7.94099,7.70502,7.99221,7.99791,8.09756,7.91223
2,1292,10350,0.0012994,3.2513E-4,7,27,8.77411,7.92216,7.90755,7.93026,7.78336,8.07594,7.91371
2,1292,10500,0.0012561,2.8489E-4,7,27,8.77411,7.93211,7.71258,7.93693,8.15177,7.82452,8.03478
2,1292,10650,0.001143,2.9023E-4,8,26,8.87288,8.04708,7.89653,8.047,8.05707,8.04545,8.18936
2,1292,10800,0.0013086,3.4153E-4,8,26,8.87288,7.84254,7.80911,8.05055,7.83452,7.69606,7.82244
2,1292,10950,0.0020283,4.0726E-4,8,25,8.87288,7.94556,7.80754,8.08165,7.88855,7.95416,7.99589
2,1292,11100,0.0014833,3.5116E-4,8,25,8.87288,7.98072,7.98267,8.01126,8.16674,7.80008,7.94287
2,1292,11250,0.0013754,2.9263E-4,8,25,8.87288,7.9507,7.92164,7.98788,7.92526,8.15273,7.766
2,1292,11400,0.0013116,3.0377E-4,8,24,8.87288,7.97442,8.10133,8.00649,7.78929,7.86702,8.108
2,1292,11550,0.0010481,3.4404E-4,8,24,8.87288,7.93842,8.12601,7.84775,7.99129,7.85332,7.87372
2,1292,11700,0.0014536,3.228E-4,9,23,8.87288,8.05443,7.97131,8.16757,7.90136,8.23747,7.99447
2,1292,11850,0.0029913,4.9361E-4,9,23,8.87288,7.73191,7.48348,7.82865,7.71828,7.73345,7.89569
2,1292,12000,0.0012736,2.895E-4,9,22,8.87288,7.98744,7.88387,8.03108,8.0854,8.11565,7.82121
2,1292,12150,0.0013498,2.9324E-4,9,22,8.87288,8.06339,7.8565,8.05523,8.1426,7.97288,8.28975
2,1292,12300,9.4806E-4,2.4177E-4,9,21,8.87288,8.02869,8.11765,7.91322,7.9857,8.12538,8.00151
2,1292,12450,0.0014236,3.4578E-4,9,21,8.87288,7.9622,7.8827,8.2448,7.99844,7.79595,7.88911
2,1292,12600,0.001201,3.2608E-4,10,21,8.87288,7.80468,7.98577,7.56754,7.70422,7.80689,7.95897
2,1292,12750,0.0014132,2.6937E-4,10,20,8.87288,7.9772,7.87715,7.95426,7.681,8.15393,8.21966
2,1292,12900,0.0012245,2.8411E-4,10,20,8.87288,7.96867,7.89685,8.04327,8.00593,7.90294,7.99437
2,1292,13050,8.8153E-4,2.4223E-4,10,20,8.92359,8.07441,7.99661,8.07539,8.0601,8.2147,8.02526
2,1292,13200,0.0013014,2.7158E-4,10,19,8.92359,7.95472,8.05889,7.98099,7.75099,7.82052,8.16219
2,1292,13350,0.0015794,3.466E-4,11,19,8.92359,7.96038,7.52264,7.98184,8.12454,8.07357,8.09931
2,1292,13500,0.0014007,2.7096E-4,11,18,8.92359,8.08296,8.05536,8.10132,8.13884,8.11966,7.99964
2,1292,13650,0.0012625,3.1379E-4,11,18,8.92359,8.05928,7.96212,7.95922,8.26217,7.95747,8.1554
2,1292,13800,0.0011466,3.2557E-4,11,18,8.92359,7.86902,8.07284,7.68783,7.74364,7.86422,7.9766
2,1292,13950,0.00116,2.6792E-4,11,17,8.92359,8.00399,8.11204,8.07484,8.05608,8.01366,7.76331
2,1292,14100,0.0011314,2.6947E-4,12,17,8.92359,7.89047,7.85796,7.71965,7.91009,8.04806,7.91658
2,1292,14250,0.0013251,2.9629E-4,12,17,8.92359,7.95527,8.09917,8.06037,7.9274,7.82594,7.86345
2,1292,14400,0.0011502,3.3298E-4,12,17,8.92359,7.99986,8.01393,8.0922,8.00953,7.98419,7.89945
2,1292,14550,9.7004E-4,2.5192E-4,12,16,8.92359,8.08382,8.00133,8.17179,8.13805,7.9976,8.11035
2,1292,14700,0.0010354,2.6394E-4,13,16,8.92359,8.13452,8.08605,8.08122,8.2011,8.37861,7.9256
2,1292,14850,0.0013418,3.7319E-4,13,16,8.92359,7.87502,7.67468,7.96753,7.87386,7.76169,8.09734
2,1292,15000,0.0016119,3.7216E-4,13,15,8.92359,8.00135,8.2415,8.1154,8.05138,7.67857,7.91989
2,1292,15150,0.0012558,2.723E-4,13,15,8.92359,8.06232,8.14553,7.96015,8.00082,8.03625,8.16885
2,1292,15300,0.0012376,2.6016E-4,14,15,8.92359,8.04165,7.9896,8.11538,8.14981,7.85807,8.09537
3,2072,150,23.62395,2.98539,2,98,9.3117E-4,7.1488E-10,2.2007E-13,7.5114E-13,2.6354E-12,3.5657E-9,5.0588E-12
3,2072,300,30.6236,2.67605,2,96,9.3117E-4,3.555E-8,1.743E-7,2.0091E-15,1.5891E-16,1.9544E-14,3.4445E-9
