Run,Seed,Generation,Diversity,Migrants,Epoch Size,Best Score
12,2750,3900,17.68491,2,61,8.56402
12,2750,4200,17.10121,2,59,8.58502
12,2750,4500,8.22099,2,57,8.58502
12,2750,4800,9.17954,2,55,8.58502
12,2750,5100,8.82777,2,53,8.58502
12,2750,5400,8.7766,2,51,8.58502
12,2750,5700,7.39397,2,49,8.58502
12,2750,6000,8.21191,2,47,8.59823
12,2750,6300,9.87867,2,46,8.59823
12,2750,6600,8.82686,2,44,8.59823
12,2750,6900,10.10997,2,42,8.59823
12,2750,7200,9.72438,2,41,8.63103
12,2750,7500,9.76286,2,39,8.63103
12,2750,7800,9.11396,2,38,8.63103
12,2750,8100,9.42308,2,36,8.71452
12,2750,8400,9.77367,2,35,8.71452
12,2750,8700,9.95889,2,34,8.71452
12,2750,9000,9.29454,2,32,8.71452
12,2750,9300,9.91774,2,31,8.71452
12,2750,9600,9.44616,2,30,8.71452
12,2750,9900,9.1391,2,29,8.71452
12,2750,10200,9.60179,2,28,8.71452
12,2750,10500,9.26848,2,27,8.71452
12,2750,10800,9.77761,2,26,8.71452
12,2750,11100,10.46154,2,25,8.71452
12,2750,11400,9.9241,2,24,8.71452
12,2750,11700,10.22094,2,23,8.71452
12,2750,12000,8.89767,2,22,8.71452
12,2750,12300,7.71282,2,21,8.71452
12,2750,12600,9.0325,2,21,8.73989
12,2750,12900,7.83867,2,20,8.73989
12,2750,13200,8.98583,2,19,8.73989
12,2750,13500,10.44066,2,18,8.73989
12,2750,13800,9.9595,2,18,8.73989
12,2750,14100,8.17783,2,17,8.73989
12,2750,14400,8.62858,2,17,8.73989
12,2750,14700,8.20163,2,16,8.73989
12,2750,15000,9.87568,2,15,8.73989
12,2750,15300,10.40143,2,15,8.73989
13,806,300,21.48022,2,96,3.6188E-4
13,806,600,23.42539,2,93,0.0013217
13,806,900,25.99766,2,89,0.003451
13,806,1200,31.5426,2,86,0.003451
13,806,1500,30.97253,2,83,0.003451
13,806,1800,19.55914,2,80,0.02033
13,806,2100,14.79356,2,77,1.47243
